Filename                                        Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
crates/orpheus-lang/src/types/infer.rs              770                92    88.05%          36                 2    94.44%         366                44    87.98%           0                 0         -
crates/orpheus-lang/src/types/mod.rs                199                 3    98.49%          14                 0   100.00%          97                 0   100.00%           0                 0         -
crates/orpheus-lang/src/value.rs                   4391               840    80.87%         382                79    79.32%        3077               685    77.74%           0                 0         -
crates/orpheus-pattern/src/cycle.rs                 417                20    95.20%          26                 2    92.31%         212                 8    96.23%           0                 0         -
crates/orpheus-pattern/src/lib.rs                    23                 0   100.00%           3                 0   100.00%          17                 0   100.00%           0                 0         -
crates/orpheus-pattern/src/rational.rs              327                16    95.11%          30                 4    86.67%         224                 8    96.43%           0                 0         -
crates/orpheus-pattern/src/stream.rs                303                 1    99.67%          13                 0   100.00%         145                 0   100.00%           0                 0         -
crates/orpheus-pattern/src/time.rs                   30                 1    96.67%           7                 0   100.00%          27                 0   100.00%           0                 0         -
src/main.rs                                         185               115    37.84%          12                 8    33.33%         104                63    39.42%           0                 0         -
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                             32930              5209    84.18%        2402               500    79.18%       20464              3452    83.13%           0                 0         -
